MM:DD:YYYY hh:mm:ss, Mouse, PelletCount, MotorTurns, BatteryVoltage
3/14/2018 6:04:24,2,605,1,4.06
3/14/2018 6:04:45,2,606,1,4.05
3/14/2018 6:05:14,2,607,2,4.06
3/14/2018 6:08:06,2,608,4,4.07
3/14/2018 6:11:32,2,609,3,4.06
3/14/2018 6:12:39,2,610,1,4.06
3/14/2018 6:28:23,2,611,2,4.06
3/14/2018 6:28:53,2,612,3,4.06
3/14/2018 6:34:59,2,613,2,4.06
3/14/2018 6:49:41,2,614,6,4.06
3/14/2018 7:06:09,2,615,3,4.06
3/14/2018 7:06:36,2,616,2,4.06
3/14/2018 7:07:16,2,617,3,4.07
3/14/2018 7:07:48,2,618,1,4.06
3/14/2018 7:08:08,2,619,1,4.06
3/14/2018 7:15:48,2,620,2,4.06
3/14/2018 9:45:01,2,621,3,4.05
3/14/2018 9:46:28,2,622,2,4.06
3/14/2018 9:47:08,2,623,3,4.05
3/14/2018 10:09:48,2,624,2,4.06
3/14/2018 10:10:21,2,625,3,4.06
3/14/2018 13:01:53,2,626,3,4.05
3/14/2018 13:02:25,2,627,2,4.06
3/14/2018 15:05:04,2,628,5,4.05
3/14/2018 15:05:35,2,629,3,4.05
3/14/2018 15:06:12,2,630,2,4.05
3/14/2018 15:20:24,2,631,2,4.05
